Year,AverageTemperature
1905,23.059
1860,27.689
1767,-3.975
1829,29.316
1988,3.873
1962,25.657
1831,2.127
2001,26.858
2003,27.673
1977,23.999
1972,21.786
2001,28.141
1943,2.0340000000000003
1987,23.361
1897,22.555000000000003
1961,17.525000000000002
1872,15.587000000000002
1827,-6.391000000000001
1964,1.5229999999999997
1914,15.622
1931,16.119
1910,17.043
1808,6.6190000000000015
1862,15.227
1997,13.886
1871,15.323
1993,20.253
1977,28.033
1973,3.791
1845,23.284
2001,30.731
1851,25.14
1825,33.088
2004,33.266
1826,34.114000000000004
1913,26.226
1858,23.843000000000004
1908,27.743
1925,27.694000000000003
1821,25.399
1828,13.089
1889,7.982
1882,26.511
1936,19.262
1945,9.025
1853,27.214
1802,10.57
1991,22.22
1901,22.521
1915,10.726
1990,22.783
2009,27.914
1994,27.9
1847,5.917999999999999
2013,-7.957999999999999
1901,6.718000000000001
1791,18.556
1971,19.765
1930,-1.0659999999999998
1902,33.292
1840,6.2250000000000005
1886,3.8290000000000006
1960,8.418
1894,28.56
2007,-3.836
1830,13.720999999999998
1917,16.909000000000002
1863,4.396
1973,11.68
1849,22.357
1982,27.078000000000003
1971,19.744
1823,17.363
1992,33.187
1896,8.675
1804,9.439
1970,-11.52
1975,1.951
1819,26.987
1877,24.987
1992,27.928
1955,26.712
1915,-9.528
2011,33.142
1890,24.35
1963,7.2010000000000005
1816,18.993
1999,27.852
1848,28.272
1845,25.068
1965,25.138
1941,15.956
1890,15.847
1923,26.818
1882,27.571
1994,15.338
1959,19.17
1978,27.582
1895,24.397
1876,12.912
1898,6.965999999999998
1876,18.175
1838,28.993
1774,11.566
1906,-0.5470000000000002
1888,26.46
1934,29.853
1968,23.337
1891,22.303
1839,1.908
2004,14.418
1865,23.124
1775,22.026
2009,16.871
1943,21.817
2010,26.602
1924,24.862
1950,27.611
1912,15.366
1934,20.881
1910,25.04
1975,11.608
1893,12.390999999999998
1982,16.957
1875,27.119
1945,2.036
1990,18.287
1883,25.798
1994,30.393
1893,16.157
1875,24.069000000000003
1834,11.112
1943,24.246
2008,22.132
1952,34.21100000000001
1889,10.088
1914,26.544
1919,24.699
2002,12.188
1988,32.422
1991,3.585
1927,3.726
1947,29.789
1893,28.977
1898,23.304
2009,30.399
1867,-12.508
1826,21.961
1954,2.479
1971,24.375
1855,25.952
1820,5.441000000000002
1926,21.494
1967,28.788
1885,5.066999999999998
1904,3.770000000000001
2011,23.348000000000003
1889,-1.008
2009,28.936
1955,23.974
1888,25.915
1964,18.067
1895,-8.69
1861,1.497
1883,3.263
1830,17.355
1832,21.779
1984,26.888
1889,22.203000000000007
1861,3.128
1982,31.642
1860,12.591
1830,24.033
1987,-3.462
1974,2.4370000000000003
1892,26.44
1981,27.667
1918,26.518
1885,16.217000000000002
1871,12.033
1853,27.989
1851,4.987
1855,27.468000000000004
2013,32.124
1885,6.417000000000001
1910,14.133
1813,28.105
1929,13.645
2003,18.96
1856,21.162
1944,28.136
1881,23.048
1844,15.194
1881,-9.08
1962,30.039
1925,23.071
1933,20.374
2004,13.161
1962,16.881
1924,31.579000000000004
1984,32.78
1983,22.903
2002,2.9279999999999986
1919,15.128
1915,28.942
1875,-4.493
1997,23.047
1940,24.12
1953,24.244
1992,18.644
1878,16.230999999999998
1975,26.5
1894,25.837
1956,24.289
1879,3.984
1801,20.849
1990,21.152
1957,18.728
2006,20.859
1803,18.271
1969,23.523000000000003
1897,27.184
2007,3.61
1838,25.01
1759,14.681
1959,6.178
1983,15.844
1797,11.912
1904,26.755
1981,17.127000000000002
1977,24.770000000000003
1892,25.607
1866,13.361
1906,13.304
1862,13.494000000000002
1837,-8.875
1990,21.089
1964,27.168000000000003
1900,23.345
1846,17.722
1968,10.699000000000002
1827,27.807
2006,13.07
1970,12.68
1829,16.436999999999998
1902,19.508
1946,15.660999999999998
1881,29.406
1958,17.985
1921,26.512
1976,30.629
1970,11.941
1978,7.635
1847,6.59
1914,24.528
1868,26.364
1925,28.481
1950,9.013
1991,23.446
1934,8.369
1939,32.799
1821,12.661
1959,18.467
1971,24.173
1969,28.447
1922,12.218
1845,26.073
1897,19.913
1849,25.602
1838,16.381999999999998
1936,20.434
1933,18.272
1855,26.639
1899,26.985
1791,13.207
1931,23.471
1946,-0.8280000000000001
1945,25.985
1802,24.413
1907,16.995
1928,25.981
1998,27.94
1970,3.709
2005,-10.592
1942,18.865
1930,26.886
1989,24.576
1970,15.569
1948,24.439
1829,24.83
1900,8.347000000000001
1986,18.302
1930,26.174
1945,18.166
1901,18.418
1861,19.209
1898,23.833
1847,16.028000000000002
1903,26.777
2012,28.303
1969,24.988000000000003
2007,22.343000000000004
1824,22.335
1966,24.302
1839,12.845
2005,2.636
1809,-5.144
1908,25.609
1936,22.641
1886,16.682000000000002
1914,24.828000000000003
1865,1.624
1909,22.921
1974,4.031000000000001
1943,-0.6990000000000001
1868,23.713
1868,1.5530000000000004
1986,26.192
2007,13.013
1972,20.996
1957,28.45
2008,28.807
1855,8.488
1992,16.855999999999998
1883,24.033
1932,27.204
1941,0.9049999999999998
1892,14.587
1901,21.345
1848,28.59
1943,15.357
1890,-2.8070000000000004
1952,24.669
2000,28.622
1954,24.229
1881,18.446
1862,10.978
1934,26.227
1789,11.414
1885,25.364
1847,29.925
2002,34.747
1942,0.8519999999999999
1936,33.603
1879,1.808
1800,2.9810000000000003
1989,-4.577
1968,16.587
1955,27.33
1920,23.857
1983,4.417000000000002
1851,26.302
1901,22.969
1873,16.950999999999997
1921,16.974
1911,20.614
1901,5.619
1800,30.189
1854,17.392
1920,12.303
1879,25.161
1938,23.045
2001,18.068
1951,27.442
1910,2.9230000000000005
1901,23.483
1887,6.239999999999998
1842,7.572000000000001
1877,19.75
1917,20.496
1883,-3.0340000000000003
1995,12.687
1960,4.207
1967,28.455
2008,24.234
2005,24.309
1879,25.493
1957,26.52
2000,22.994
1860,35.967
1924,23.123
1903,25.402
1936,18.818
1978,24.052
2008,24.031
1958,23.469
2010,9.812
1983,13.597
1908,25.713
1842,0.0549999999999999
1866,15.209
1993,-8.73
1917,7.991000000000001
1841,-7.244
1896,-4.838
1945,29.656
1970,5.267
1861,22.179
1835,4.038
1884,26.931
1873,27.364
1885,21.9
1896,28.103
1931,29.005
1910,23.096
1930,7.659
1832,17.887999999999995
1898,29.963
1878,27.726
1962,28.132
1953,0.565
1895,2.27
2009,15.592
1902,26.298
1935,25.801
1972,7.159000000000002
1933,20.474
1906,10.25
1972,27.075
1857,29.361
1949,21.818
1967,10.661
1983,-2.54
1873,30.52
1756,18.195
1852,15.123
1987,20.11
1851,-11.497
1993,18.0
1901,12.866
1880,27.281
1981,21.146
1876,19.083
2002,23.558000000000003
1931,0.601
1896,13.167
1877,21.62
1833,18.2
1873,10.457
1874,20.904
1842,30.377
1923,13.988
1875,16.91
1935,20.919
2012,22.905
1916,21.127
1771,10.859000000000002
1897,18.015
1940,27.235
1893,26.876
1999,30.548
1909,19.339
1845,26.75
1965,26.496
1822,14.311
1890,22.331
1887,23.177000000000003
1965,20.952
1974,15.699000000000002
1953,23.073
1962,19.645
1896,26.877
1871,18.996
1955,19.213
1909,21.249
1769,17.413999999999998
1887,12.369000000000002
1926,9.856
2010,17.698
1992,27.573
1770,23.266
1876,14.392
2000,22.221
1909,20.414
1849,15.657
1949,17.137
1914,28.294
1865,16.17
1957,21.245
2012,26.148000000000003
2005,26.26
1859,26.761
1853,17.927
1813,20.354
1893,18.446
1988,29.311
1852,-3.3599999999999994
1776,24.935
1805,26.705
1977,9.215
1899,27.455
1901,2.764
1965,24.124
1868,5.284
1931,19.838
1998,6.992000000000001
1849,-15.389
1975,23.38
1870,28.122
2008,27.842
1978,25.081
1825,20.817
1947,26.977
1827,24.292
1974,24.783
1959,20.698
1926,18.317
2011,34.736
1864,12.514
1884,24.454
1904,6.686
1961,12.927
1988,20.361
1968,22.806
1892,31.354
1918,22.825000000000006
1912,27.377
1954,16.548000000000002
1927,26.625
1862,-1.246
1943,10.718
1911,10.041
1914,10.418
1888,26.972
1893,14.39
1874,2.322
1855,-5.337000000000001
1786,22.104
1784,9.865
1831,33.34500000000001
1942,18.603
1914,20.417
1837,33.701
1959,26.821
1757,8.929
1898,27.255
1848,11.485
1968,18.025
1751,16.608
1854,24.653
1884,25.537
1937,-4.218999999999999
1955,20.733
1899,26.985
1963,31.292
2003,7.318
1953,20.829
2007,22.063
1881,27.124
1891,34.651
1954,30.989
2006,22.935
1989,8.809999999999997
1895,8.651
1932,20.236
1871,-14.293
1970,23.43
1939,17.334000000000003
1850,32.20800000000001
1950,24.716
1927,17.278
1804,29.246
2011,5.247999999999999
1798,17.271
1869,26.896
1990,25.411
1863,5.526
1880,28.069000000000003
1905,34.747
1845,15.649
2004,26.604
1957,34.722
1787,10.927
2008,12.94
1987,25.047
1837,18.916
1981,-5.3450000000000015
1901,31.629
1983,10.953
1872,25.997
1933,26.619
1864,14.002
1950,26.052
1899,27.497
1874,10.129
1999,26.987
1903,9.015
1862,-16.8
1871,16.689
1839,23.123
1982,23.511
1835,-1.908
1870,27.191
1981,19.721
1902,-11.93
1999,24.796
1797,28.853
1860,5.249
1973,26.833
1932,18.52
1831,26.201
1882,25.068
2010,16.395
1964,23.964
1852,21.905
1902,22.133000000000006
1895,15.812
1933,0.738
1964,10.548
1941,26.257
2010,26.649
1905,31.699
1934,25.476
1766,14.277
1895,20.66
1882,24.149
1875,3.4449999999999994
1930,18.334
2008,27.284
1958,31.934
1909,24.593000000000004
1964,21.692
1758,-13.884
1830,28.475
1974,16.2
1900,21.531
1760,14.714
1883,28.084
1955,22.017000000000003
2007,0.3559999999999999
1875,18.869
1947,10.524
1853,-2.1829999999999994
1855,20.518
1971,18.858
1950,2.975
1931,18.014000000000006
1848,-0.1080000000000001
1881,26.664
1838,19.594
1921,19.824
1883,18.429
1932,6.816
1905,20.031
1893,1.822
1962,21.681
1854,25.695
1920,24.056
1943,6.327000000000001
1832,21.815
1826,4.819
1946,7.592999999999999
2001,-20.871
1867,20.241
1975,13.760000000000002
1922,32.026999999999994
1838,12.291
1802,8.892000000000001
1934,10.646999999999998
1838,27.735
2003,26.244
1819,5.329
1845,25.068
1945,-3.56
1902,21.424
1856,15.252
1983,19.518
1936,28.669
1943,27.027
1957,21.172
1967,24.199
1793,13.800999999999998
1929,10.419
1885,19.546
1923,25.943
1835,29.412
1874,27.048
1941,15.682999999999998
1868,9.361
1980,26.403
1939,26.736
1857,13.554
1864,33.753
1953,28.283
1895,4.086
1834,11.935
1930,-2.2590000000000003
1978,31.55
1929,-18.905
1868,21.31
1916,27.882
2002,27.117
1973,-2.448
1880,28.65
1904,14.519
1942,14.717
1856,25.143
1943,2.768
1917,25.584
1834,25.633000000000003
1990,26.948
1907,11.723
1964,19.283
1924,12.6
1952,11.686
1850,-0.6200000000000001
1870,27.455
1961,24.381
1953,31.644
1991,0.514
1875,-0.875
1963,18.813
1946,6.087000000000001
1813,33.734
1934,27.43
1883,26.154
1885,19.26
2009,29.1
2008,17.134999999999998
1882,24.999
1921,15.927
1902,10.333
1904,25.418000000000003
1930,20.277
1960,21.939
1959,24.936
1840,21.86
1978,15.228
1877,-3.5889999999999995
2005,30.583
1948,22.171
1915,22.81900000000001
1910,23.348000000000003
1945,5.3450000000000015
1908,19.932
1925,0.903
1899,32.875
1896,22.413
1775,7.2
1919,3.938
1819,27.954
1976,26.959
1949,8.658000000000001
1881,28.409
2013,29.304
1926,16.47
1988,22.996
1975,7.581
1969,18.05
1961,23.727
1900,14.277
1863,21.315
1934,13.874
1947,22.184
1944,14.533
1940,-1.5119999999999998
1919,25.001
1826,21.848000000000003
1807,27.173
1972,-4.752000000000002
1977,17.178
1895,19.638
1971,24.811
2001,26.78700000000001
1954,-3.904
1866,16.219
1888,-12.776
1925,15.78
1937,28.095
1786,21.811
1999,27.074
2008,10.141
1956,18.408
1906,26.068
1963,24.937
1922,23.445
1944,17.182000000000002
2006,22.424
1824,26.27
1884,30.157
1917,18.572
1987,30.543000000000003
1947,23.552
1988,25.19100000000001
1917,22.059
1927,22.558000000000003
1813,18.815
1961,24.722
1912,13.976
2001,22.368
1973,24.406
1951,27.399
1834,31.24
1844,25.822
2008,31.244
2009,22.692
1921,19.612
2013,18.868
1921,19.509
1906,21.888
1816,13.657
1960,27.251
1985,25.839
2004,26.205
1987,26.667
1932,20.508000000000003
1855,19.94
1874,-3.3469999999999995
1920,16.816000000000006
1916,34.901
1906,-6.634
1838,10.491
2012,2.947
1949,7.921
1796,4.445
1925,23.322
1927,26.732
1958,18.687
1982,19.62
1963,6.0310000000000015
1996,27.289
1881,-6.3020000000000005
1901,24.246
1904,22.176
1924,26.848000000000003
1939,27.06
1901,18.852
1888,31.013
1886,25.175
1961,18.689
1911,14.796
1999,16.672
1983,31.074
1988,27.872
1836,16.241
1994,27.538
1974,6.195
1831,19.145
1891,1.798
1965,-0.6959999999999998
1940,1.5519999999999998
1927,14.856
1957,2.754
1871,13.862
1968,7.451999999999999
1814,23.628
1788,2.947
1833,19.567
1959,26.003
1928,28.111
1852,29.017
1918,29.669
1884,21.852
1817,14.463
1993,17.631
1956,30.031
1946,26.075
1963,30.355
1900,27.724
1906,14.871
1967,20.599
1985,26.864
1941,18.29
1940,11.486999999999998
1756,18.829
1910,18.17
1944,32.478
1886,31.516
1992,26.591
1978,0.375
1975,28.511
1845,23.979000000000006
1944,26.162
1908,27.096
1924,22.626
1822,20.646
1902,28.518
1847,12.640999999999998
1874,31.361
1854,23.298
1940,0.424
1872,29.151
1806,7.325
1939,26.28
1817,18.753
1987,-0.409
1791,4.2940000000000005
1800,17.617
1870,21.234
1921,17.836
2005,27.699
1901,11.061
1815,14.501
1842,8.596
1925,4.021000000000001
1952,27.237
1972,17.764
1923,23.647
1841,-8.247
1973,24.031
1981,22.71
1918,14.753
1885,30.368
1767,12.647
2002,20.887
1938,3.706
1878,28.698
1944,27.64
1827,25.288
1876,3.78
1980,11.614999999999998
1907,-2.795
1847,26.894
1905,23.618
1833,8.214
1905,4.441
1910,29.074
1968,-1.815
1986,24.393
1762,-7.385
1934,-2.423
1869,32.501
1984,17.694000000000003
1847,27.015
1920,22.978
1924,24.428
1987,26.681
1882,22.917
1893,25.592
1822,13.253
1772,12.130999999999998
1934,22.657
1975,20.125
1934,30.989
1899,4.52
1990,29.344
1920,3.045
1972,18.195
1944,27.007
1996,-6.891
1820,-5.922000000000001
1892,25.8
1999,26.647
1950,14.677
1823,21.0
1978,26.43
1898,9.196
1975,2.432
1843,-4.526
1912,24.793000000000003
1998,13.023
2011,13.571
1870,17.116
1823,26.313
1867,25.298
1855,29.342
1899,27.314
1817,23.99
1934,30.271
1958,14.727
1977,16.493
1801,26.497
1936,21.073
1965,20.924
1915,-4.504
1899,25.882
1907,26.737
1968,8.051
1874,22.122
1890,19.868
1903,25.43
1978,20.906
1836,19.584000000000003
1826,27.225
1943,24.566
1908,10.049
1792,5.282
1939,-3.458
1931,21.558000000000003
1860,21.376
1943,-0.732
1879,25.917
1909,21.386
2002,15.050999999999998
1981,22.488000000000003
1836,-4.309
1994,28.019
1975,8.017000000000001
1987,19.423
1834,14.368
1887,26.532
1984,0.5429999999999999
1919,30.159
1808,-10.001
1874,-9.891
1961,9.617
2012,26.913
1914,24.997
1879,23.519
1890,4.216
1885,13.298
2003,31.03
1959,20.341
1852,24.948
1859,20.256
1935,5.440999999999999
1853,7.282
1906,16.914
1885,-5.577999999999999
1818,11.235
1836,26.459
1945,23.63
1968,23.149
1912,27.882
2006,28.125
1898,3.947000000000001
1909,26.441
1975,23.023000000000003
2007,21.411
1900,14.049
2010,27.466
1891,2.999
1844,26.1
1913,34.091
1929,27.457
1946,23.75
1843,30.43
1864,18.302
1932,23.686
1969,26.837000000000003
1872,22.724
1880,19.765
1996,-11.11
1955,-3.83
1845,25.945
1853,24.696
1964,19.065
1955,17.765
1890,24.681
1785,6.033
1957,26.817
1915,23.677
1978,28.065
1900,20.123
1900,16.810000000000002
1982,22.73
1963,12.11
1859,1.948
1888,18.144
1956,21.227
1828,23.329
1891,26.822
2013,25.236
1960,17.045
1906,33.675000000000004
1963,19.352
1965,31.6
1990,25.12
1849,25.978
1848,15.271
1870,20.134
1984,15.97
1869,25.836
1980,28.158
1921,21.377
1957,30.197
2010,28.395
1878,25.488000000000003
1899,9.102
1763,27.121
1983,26.043000000000003
1933,0.1889999999999996
1882,21.096
1906,29.88
1831,24.514
1900,25.696
1891,0.7650000000000001
1970,12.644
1876,17.884
1866,19.913
2010,13.031
1868,10.129
1943,24.169
1806,17.384
1917,27.173
1989,21.866
1875,25.426
1909,17.682000000000006
1882,18.635
1999,10.399
1960,18.039
1844,22.064
1874,14.645
1962,28.147
1852,24.712
1913,20.853
1976,16.645
2001,22.38000000000001
1961,18.258
1825,9.116
1922,25.904
1854,15.866
1819,30.289
1990,26.431
1983,24.551
1901,23.832
1897,17.09
1894,26.742
1852,24.708
1948,14.604
1852,24.355
1924,25.281
1916,25.057
1949,18.174
1971,26.129
1883,14.719
1847,25.864
1806,-6.657
1879,16.180999999999997
1884,-3.863
1925,12.711
1802,9.1
1926,19.338
1832,24.176
1777,15.639
1927,20.974
1830,23.316
1866,25.708
1964,12.559
1883,23.592
1950,26.634
2004,24.832
1985,25.431
1941,27.305
1950,-0.208
1884,21.478
2001,29.194000000000003
1905,27.812
1914,-2.412
1924,15.499
1903,7.8980000000000015
1882,9.754
1987,22.141
2004,27.166
1917,17.032
1829,22.618
1835,17.657
1840,12.179
1924,27.816
1906,26.564
1897,20.394
1819,7.752999999999999
1967,9.624
1904,28.124
1914,5.117
1853,28.148000000000003
1929,-2.732
1864,10.498
1887,25.836
1877,15.832
1988,26.475
2003,24.68
1884,27.113000000000003
1826,25.054
1770,12.732
1935,7.098
1935,32.066
1851,10.757
1949,24.916
1903,26.154
2006,27.731
1909,21.285
2004,28.318
1958,27.046
1814,25.654
1865,17.590000000000003
1944,17.410999999999998
1937,24.049
1910,27.612
1991,27.504
1826,27.225
1952,21.006
1994,10.553
1871,19.177
1803,18.642
1950,15.077
1882,24.665
1947,27.122
1995,28.739
1861,8.344
1869,14.598
1840,25.553
1954,6.032
1874,13.052
1832,25.419
1977,28.922
1990,27.582
1983,27.09
2010,19.554
1905,5.127999999999999
1877,27.513
1834,29.051
1906,16.784000000000002
1974,4.507
1913,27.087
1896,25.741
1955,8.676
1800,25.840000000000003
2000,22.37
1910,21.324
1769,-5.056
1925,-1.371
1956,28.318
1986,-19.765
1837,18.27
1873,12.717
1971,26.294
1988,25.544
1993,19.724
1944,22.359
1967,26.291
1924,26.541
1934,26.339
1953,8.052999999999999
1916,24.124
1935,5.867999999999999
2004,20.575
1904,22.89
1820,18.138
1877,30.262
1979,32.368
1992,22.031
1963,8.324
1888,23.869000000000003
1849,8.536
1925,21.589
1960,6.175
1861,24.322000000000006
1929,26.015
1995,28.565
1912,16.658
1971,10.532
1906,13.629
1993,27.614
1887,20.39
1912,27.326
1979,32.021
1829,21.841
1963,24.711
1924,15.442
1997,-1.6189999999999998
1987,28.216
1888,27.91200000000001
1929,31.315
1942,24.252
1922,18.81
1931,8.125
1836,26.865
1911,19.693
1954,14.514
1975,18.697
1972,6.0390000000000015
1859,4.0680000000000005
1979,27.575
1996,10.328
1859,18.575
1760,2.257
2010,21.376
1968,23.806
1992,24.646
1877,22.135
1997,27.276
1903,14.572
2001,32.562
